dice,iou,precision,recall,specificity,tp,fp,fn,tn,label,model
0.8925912976264954,0.8060179352760315,0.984362781047821,0.8164721131324768,0.9996874928474426,1259.0,20.0,283.0,63974.0,benign,unetpp
0.8543689250946045,0.7457627058029175,0.8012139797210693,0.9150779843330383,0.9979833364486694,528.0,131.0,49.0,64828.0,benign,unetpp
0.9505769610404968,0.9058091044425964,0.9545255899429321,0.9466608762741089,0.9983552098274231,2183.0,104.0,123.0,63126.0,benign,unetpp
0.835361123085022,0.7172704935073853,0.8903297185897827,0.7867853045463562,0.9861336350440979,6454.0,795.0,1749.0,56538.0,benign,unetpp
0.8952042460441589,0.8102893829345703,0.876304030418396,0.9149377346038818,0.9960854053497314,1764.0,249.0,164.0,63359.0,benign,unetpp
0.5747782588005066,0.40329042077064514,0.4088503122329712,0.9673802256584167,0.8362849354743958,6643.0,9605.0,224.0,49064.0,benign,unetpp
0.8033333420753479,0.6713091731071472,0.7026239037513733,0.9377431869506836,0.9968625903129578,482.0,204.0,32.0,64818.0,benign,unetpp
0.8545454740524292,0.7460317611694336,0.9619883298873901,0.7686915993690491,0.9995980262756348,658.0,26.0,198.0,64654.0,benign,unetpp
0.6317774653434753,0.46175050735473633,0.5011219382286072,0.8545918464660645,0.9791458249092102,1340.0,1334.0,228.0,62634.0,benign,unetpp
0.9510214328765869,0.9066166281700134,0.9679358601570129,0.9346879720687866,0.9989916086196899,1932.0,64.0,135.0,63405.0,benign,unetpp
0.9148703217506409,0.8430976271629333,0.9897233247756958,0.8505434989929199,0.9997971057891846,1252.0,13.0,220.0,64051.0,benign,unetpp
0.9505826234817505,0.9058194756507874,0.9569845795631409,0.9442657828330994,0.9929544925689697,8810.0,396.0,520.0,55810.0,benign,unetpp
0.9573293328285217,0.9181511998176575,0.9371007084846497,0.9784504771232605,0.9979870319366455,1907.0,128.0,42.0,63459.0,benign,unetpp
0.9612134695053101,0.9253234267234802,0.9805890917778015,0.942588746547699,0.9975290298461914,7224.0,143.0,440.0,57729.0,benign,unetpp
0.9389296174049377,0.8848890662193298,0.904675304889679,0.975879967212677,0.9843329787254333,8456.0,891.0,209.0,55980.0,benign,unetpp
0.949452817440033,0.903769850730896,0.910089910030365,0.9923747181892395,0.9986072182655334,911.0,90.0,7.0,64528.0,benign,unetpp
0.9347904324531555,0.8775647878646851,0.9264720678329468,0.9432594776153564,0.987061083316803,9110.0,723.0,548.0,55155.0,benign,unetpp
0.7548067569732666,0.6061763763427734,0.64673912525177,0.9062350988388062,0.9836052656173706,1904.0,1040.0,197.0,62395.0,benign,unetpp
0.9581092596054077,0.9195870757102966,0.9394948482513428,0.977476179599762,0.9964880347251892,3385.0,218.0,78.0,61855.0,benign,unetpp
3.1094526953268087e-10,3.1094526953268087e-10,1.0,3.1094526953268087e-10,1.0,0.0,0.0,3216.0,62320.0,benign,unetpp
0.916217565536499,0.8453887701034546,0.8705772757530212,0.9669079780578613,0.9978472590446472,935.0,139.0,32.0,64430.0,benign,unetpp
0.9513357877731323,0.9071881771087646,0.926982045173645,0.9770036339759827,0.9880885481834412,8582.0,676.0,202.0,56076.0,benign,unetpp
0.9191633462905884,0.8504183888435364,0.870760440826416,0.9732641577720642,0.9942566752433777,2439.0,362.0,67.0,62668.0,benign,unetpp
